Country,GH_Gas,date,Country,Data source,GH_Gas,Unit,max_year,date,Agriculture,Energy,Industrial Processes,Land-Use Change and Forestry,Other,Solvent and Other Product Use,Total GHG emissions with LULUCF,Total GHG emissions without LULUCF,Waste
Sweden,Aggregate GHGs,2010-01-01,Sweden,UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,2010-01-01,6.82,47.15,8.39,-43.95,,,20.34,64.28,1.92
Sweden,Aggregate GHGs,2011-01-01,Sweden,UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,2011-01-01,7.14,43.35,7.89,-37.29,,,22.92,60.21,1.83
Sweden,Aggregate GHGs,2012-01-01,Sweden,UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,2012-01-01,6.66,41.0,7.52,-42.4,,,14.47,56.87,1.69
Sweden,Aggregate GHGs,2013-01-01,Sweden,UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,2013-01-01,6.89,39.39,7.48,-39.56,,,15.8,55.37,1.61
Sweden,Aggregate GHGs,2014-01-01,Sweden,UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,2014-01-01,6.99,37.99,7.36,-41.15,,,12.68,53.83,1.49
Sweden,Aggregate GHGs,2015-01-01,Sweden,UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,2015-01-01,6.86,37.89,7.31,-45.46,,,8.01,53.46,1.4
Sweden,Aggregate GHGs,2016-01-01,Sweden,UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,2016-01-01,6.87,36.9,7.85,-44.54,,,8.41,52.94,1.32
Sweden,Aggregate GHGs,2017-01-01,Sweden,UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,2017-01-01,7.19,36.63,7.59,-43.73,,,8.93,52.66,1.25
Switzerland,Aggregate GHGs,1990-01-01,Switzerland,UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,1990-01-01,6.77,41.83,3.58,-2.48,0.01,,50.77,53.25,1.07
Switzerland,Aggregate GHGs,1991-01-01,Switzerland,UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,1991-01-01,6.71,44.21,3.2,-6.29,0.01,,48.83,55.12,0.98
Switzerland,Aggregate GHGs,1992-01-01,Switzerland,UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,1992-01-01,6.59,44.25,3.04,-5.02,0.01,,49.86,54.88,0.98
Switzerland,Aggregate GHGs,1993-01-01,Switzerland,UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,1993-01-01,6.57,42.08,2.73,-4.37,0.01,,47.96,52.32,0.93
Switzerland,Aggregate GHGs,1994-01-01,Switzerland,UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,1994-01-01,6.54,40.97,2.92,-3.19,0.01,,48.13,51.32,0.87
Switzerland,Aggregate GHGs,1995-01-01,Switzerland,UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,1995-01-01,6.52,41.87,2.91,-3.84,0.01,,48.35,52.19,0.87
Switzerland,Aggregate GHGs,1996-01-01,Switzerland,UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,1996-01-01,6.4,42.74,2.78,-6.46,0.01,,46.34,52.8,0.86
Switzerland,Aggregate GHGs,1997-01-01,Switzerland,UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,1997-01-01,6.23,41.82,2.7,-4.23,0.01,,47.38,51.61,0.85
Switzerland,Aggregate GHGs,1998-01-01,Switzerland,UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,1998-01-01,6.2,43.39,2.81,-3.05,0.01,,50.21,53.25,0.84
Switzerland,Aggregate GHGs,1999-01-01,Switzerland,UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,1999-01-01,6.07,43.19,2.88,-3.51,0.01,,49.46,52.98,0.83
Switzerland,Aggregate GHGs,2000-01-01,Switzerland,UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,2000-01-01,6.18,42.18,3.14,5.57,0.01,,57.92,52.35,0.83
Switzerland,Aggregate GHGs,2001-01-01,Switzerland,UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,2001-01-01,6.19,43.6,3.25,-1.04,0.01,,52.85,53.89,0.84
Switzerland,Aggregate GHGs,2002-01-01,Switzerland,UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,2002-01-01,6.11,42.0,3.29,-2.78,0.01,,49.48,52.27,0.86
Switzerland,Aggregate GHGs,2003-01-01,Switzerland,UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,2003-01-01,5.99,43.19,3.38,-3.73,0.01,,49.67,53.4,0.83
Switzerland,Aggregate GHGs,2004-01-01,Switzerland,UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,2004-01-01,5.96,43.56,3.64,-3.33,0.01,,50.69,54.03,0.85
Switzerland,Aggregate GHGs,2005-01-01,Switzerland,UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,2005-01-01,6.09,43.99,3.77,-2.49,0.01,,52.22,54.71,0.84
Switzerland,Aggregate GHGs,2006-01-01,Switzerland,UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,2006-01-01,6.05,43.6,3.83,-1.6,0.01,,52.73,54.33,0.84
Switzerland,Aggregate GHGs,2007-01-01,Switzerland,UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,2007-01-01,6.14,41.55,3.9,-0.48,0.01,,51.96,52.44,0.83
Switzerland,Aggregate GHGs,2008-01-01,Switzerland,UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,2008-01-01,6.21,42.94,3.93,-2.32,0.01,,51.59,53.91,0.81
Switzerland,Aggregate GHGs,2009-01-01,Switzerland,UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,2009-01-01,6.13,41.83,3.8,-3.12,0.01,,49.44,52.56,0.79
Switzerland,Aggregate GHGs,2010-01-01,Switzerland,UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,2010-01-01,6.16,43.2,3.97,-2.62,0.01,,51.5,54.12,0.77
Switzerland,Aggregate GHGs,2011-01-01,Switzerland,UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,2011-01-01,6.12,39.14,4.0,-1.42,0.01,,48.61,50.03,0.76
Switzerland,Aggregate GHGs,2012-01-01,Switzerland,UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,2012-01-01,6.18,40.53,3.99,-1.87,0.01,,49.59,51.46,0.74
Switzerland,Aggregate GHGs,2013-01-01,Switzerland,UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,2013-01-01,6.06,41.45,3.97,-2.07,0.01,,50.16,52.23,0.73
Switzerland,Aggregate GHGs,2014-01-01,Switzerland,UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,2014-01-01,6.18,37.41,4.05,-0.66,0.01,,47.7,48.36,0.72
Switzerland,Aggregate GHGs,2015-01-01,Switzerland,UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,2015-01-01,6.1,37.07,3.92,-2.19,0.01,,45.63,47.82,0.72
Switzerland,Aggregate GHGs,2016-01-01,Switzerland,UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,2016-01-01,6.09,37.46,3.91,-2.12,0.01,,46.07,48.18,0.7
Switzerland,Aggregate GHGs,2017-01-01,Switzerland,UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,2017-01-01,6.08,36.47,3.91,-1.6,0.01,,45.56,47.16,0.69
Syria,Aggregate GHGs,1994-01-01,Syria,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2005,1994-01-01,9.59,38.24,2.49,,,,52.79,52.79,2.47
Syria,Aggregate GHGs,1995-01-01,Syria,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2005,1995-01-01,10.45,39.41,2.71,,,,55.11,55.11,2.54
Syria,Aggregate GHGs,1996-01-01,Syria,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2005,1996-01-01,10.83,39.07,2.74,,,,55.26,55.26,2.61
Syria,Aggregate GHGs,1997-01-01,Syria,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2005,1997-01-01,10.9,40.83,2.75,,,,57.36,57.36,2.88
Syria,Aggregate GHGs,1998-01-01,Syria,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2005,1998-01-01,11.85,44.65,2.82,,,,62.27,62.27,2.96
Syria,Aggregate GHGs,1999-01-01,Syria,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2005,1999-01-01,11.17,47.4,2.88,,,,64.53,64.53,3.08
Syria,Aggregate GHGs,2000-01-01,Syria,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2005,2000-01-01,11.17,52.66,2.66,,,,69.65,69.65,3.16
Syria,Aggregate GHGs,2001-01-01,Syria,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2005,2001-01-01,9.95,52.96,3.04,,,,69.2,69.2,3.25
Syria,Aggregate GHGs,2002-01-01,Syria,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2005,2002-01-01,10.48,54.13,3.02,,,,71.07,71.07,3.45
Syria,Aggregate GHGs,2003-01-01,Syria,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2005,2003-01-01,11.86,54.54,2.95,,,,72.93,72.93,3.58
Syria,Aggregate GHGs,2004-01-01,Syria,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2005,2004-01-01,12.68,55.6,2.87,,,,74.84,74.84,3.7
Syria,Aggregate GHGs,2005-01-01,Syria,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2005,2005-01-01,14.07,58.35,2.94,,,,79.22,79.22,3.86
Tajikistan,Aggregate GHGs,1990-01-01,Tajikistan,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2010,1990-01-01,4.87,17.04,1.58,-1.92,,,22.27,24.18,0.69
Tajikistan,Aggregate GHGs,1991-01-01,Tajikistan,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2010,1991-01-01,5.24,16.6,1.43,-1.9,,,22.08,23.97,0.69
Tajikistan,Aggregate GHGs,1992-01-01,Tajikistan,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2010,1992-01-01,4.72,13.98,0.95,-1.89,,,18.39,20.28,0.63
Tajikistan,Aggregate GHGs,1993-01-01,Tajikistan,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2010,1993-01-01,4.76,12.04,0.61,-1.9,,,16.12,18.02,0.61
Tajikistan,Aggregate GHGs,1994-01-01,Tajikistan,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2010,1994-01-01,4.37,6.64,0.5,-1.89,,,10.21,12.09,0.59
Tajikistan,Aggregate GHGs,1995-01-01,Tajikistan,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2010,1995-01-01,3.98,4.52,0.45,-1.88,,,7.65,9.53,0.59
Tajikistan,Aggregate GHGs,1996-01-01,Tajikistan,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2010,1996-01-01,3.93,2.99,0.37,-1.88,,,6.01,7.9,0.61
Tajikistan,Aggregate GHGs,1997-01-01,Tajikistan,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2010,1997-01-01,3.85,3.13,0.34,-1.87,,,6.06,7.93,0.61
Tajikistan,Aggregate GHGs,1998-01-01,Tajikistan,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2010,1998-01-01,3.85,2.22,0.34,-1.86,,,5.16,7.02,0.61
Tajikistan,Aggregate GHGs,1999-01-01,Tajikistan,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2010,1999-01-01,3.58,2.34,0.39,-1.85,,,4.9,6.75,0.44
Tajikistan,Aggregate GHGs,2000-01-01,Tajikistan,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2010,2000-01-01,3.65,2.19,0.48,-1.88,,,4.87,6.75,0.44
Tajikistan,Aggregate GHGs,2001-01-01,Tajikistan,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2010,2001-01-01,3.6,2.42,0.5,-1.88,,,5.1,6.98,0.46
Tajikistan,Aggregate GHGs,2002-01-01,Tajikistan,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2010,2002-01-01,4.02,2.13,0.57,-1.91,,,5.26,7.18,0.46
Tajikistan,Aggregate GHGs,2003-01-01,Tajikistan,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2010,2003-01-01,4.1,2.29,0.63,-1.93,,,5.57,7.5,0.48
Tajikistan,Aggregate GHGs,2004-01-01,Tajikistan,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2010,2004-01-01,4.52,2.63,0.73,-2.04,,,6.34,8.38,0.5
Tajikistan,Aggregate GHGs,2005-01-01,Tajikistan,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2010,2005-01-01,4.64,1.94,0.79,-2.06,,,5.81,7.88,0.5
Tajikistan,Aggregate GHGs,2006-01-01,Tajikistan,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2010,2006-01-01,4.4,2.75,0.81,-2.09,,,6.37,8.46,0.5
Tajikistan,Aggregate GHGs,2007-01-01,Tajikistan,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2010,2007-01-01,4.5,1.79,0.82,-2.09,,,5.54,7.63,0.53
Tajikistan,Aggregate GHGs,2008-01-01,Tajikistan,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2010,2008-01-01,4.57,1.85,0.74,-2.09,,,5.59,7.68,0.53
Tajikistan,Aggregate GHGs,2009-01-01,Tajikistan,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2010,2009-01-01,5.67,1.42,0.63,-2.09,,,6.18,8.27,0.55
Tajikistan,Aggregate GHGs,2010-01-01,Tajikistan,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2010,2010-01-01,5.71,1.27,0.66,-2.09,,,6.09,8.18,0.55
Tanzania,Aggregate GHGs,1990-01-01,Tanzania,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,1994,1990-01-01,29.49,7.09,0.35,90.74,,,129.73,38.99,2.06
Tanzania,Aggregate GHGs,1994-01-01,Tanzania,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,1994,1994-01-01,29.73,6.89,0.37,913.56,,,952.8,39.24,2.25
Thailand,Aggregate GHGs,1994-01-01,Thailand,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2013,1994-01-01,77.41,129.87,15.98,61.85,,,285.84,223.99,0.74
Thailand,Aggregate GHGs,2000-01-01,Thailand,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2013,2000-01-01,41.91,161.01,14.09,-12.0,,,214.09,226.09,9.09
Thailand,Aggregate GHGs,2001-01-01,Thailand,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2013,2001-01-01,43.21,168.94,16.39,-7.72,,,230.59,238.3,9.77
Thailand,Aggregate GHGs,2002-01-01,Thailand,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2013,2002-01-01,41.85,178.23,18.66,-20.18,,,229.62,249.8,11.07
Thailand,Aggregate GHGs,2003-01-01,Thailand,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2013,2003-01-01,45.35,188.04,16.22,-20.99,,,240.9,261.89,12.28
Thailand,Aggregate GHGs,2004-01-01,Thailand,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2013,2004-01-01,44.93,204.01,17.42,-17.25,,,261.88,279.13,12.77
Thailand,Aggregate GHGs,2005-01-01,Thailand,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2013,2005-01-01,46.29,209.21,19.24,-51.55,,,236.18,287.73,12.99
Thailand,Aggregate GHGs,2006-01-01,Thailand,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2013,2006-01-01,46.4,210.75,20.09,-53.47,,,237.52,290.98,13.75
Thailand,Aggregate GHGs,2007-01-01,Thailand,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2013,2007-01-01,50.98,215.96,20.01,-60.52,,,240.53,301.06,14.11
Thailand,Aggregate GHGs,2008-01-01,Thailand,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2013,2008-01-01,51.0,218.18,18.8,-65.34,,,237.69,303.03,15.05
Thailand,Aggregate GHGs,2009-01-01,Thailand,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2013,2009-01-01,52.24,218.65,18.65,-66.69,,,237.77,304.46,14.93
Thailand,Aggregate GHGs,2010-01-01,Thailand,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2013,2010-01-01,52.32,230.36,18.7,-65.26,,,249.66,314.92,13.54
Thailand,Aggregate GHGs,2011-01-01,Thailand,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2013,2011-01-01,52.93,229.89,18.69,-70.94,,,243.33,314.27,12.77
Thailand,Aggregate GHGs,2012-01-01,Thailand,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2013,2012-01-01,55.68,240.0,19.04,-84.84,,,239.94,324.78,10.06
Thailand,Aggregate GHGs,2013-01-01,Thailand,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2013,2013-01-01,50.92,236.94,18.98,-86.1,,,232.56,318.66,11.83
Timor-Leste,Aggregate GHGs,2010-01-01,Timor-Leste,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2010,2010-01-01,0.97,0.25,,0.21,,,1.48,1.28,0.06
Togo,Aggregate GHGs,1992-01-01,Togo,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2005,1992-01-01,3.07,0.81,0.37,14.08,,,18.33,4.26,0.01
Togo,Aggregate GHGs,1993-01-01,Togo,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2005,1993-01-01,3.71,0.74,0.16,16.97,,,21.6,4.63,0.0
Togo,Aggregate GHGs,1994-01-01,Togo,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2005,1994-01-01,3.24,0.99,0.42,18.52,,,23.18,4.66,0.0
Togo,Aggregate GHGs,1995-01-01,Togo,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2005,1995-01-01,3.28,1.31,0.4,20.3,,,25.29,5.0,0.01
Togo,Aggregate GHGs,1996-01-01,Togo,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2005,1996-01-01,4.11,1.03,0.38,23.02,,,28.55,5.53,0.01
Togo,Aggregate GHGs,1997-01-01,Togo,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2005,1997-01-01,4.28,1.23,0.26,27.64,,,33.41,5.77,0.01
Togo,Aggregate GHGs,1998-01-01,Togo,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2005,1998-01-01,4.47,1.45,0.36,28.13,,,34.41,6.28,0.01
Togo,Aggregate GHGs,2000-01-01,Togo,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2005,2000-01-01,2.72,1.71,0.31,8.33,,,13.25,4.92,0.17
Togo,Aggregate GHGs,2005-01-01,Togo,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2005,2005-01-01,3.35,1.76,0.78,11.49,,,17.65,6.16,0.27
Tonga,Aggregate GHGs,1994-01-01,Tonga,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2000,1994-01-01,0.06,0.08,,-0.31,,,-0.08,0.23,0.09
Tonga,Aggregate GHGs,2000-01-01,Tonga,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2000,2000-01-01,0.09,0.1,,-1.83,,,-1.59,0.25,0.05
Trinidad and Tobago,Aggregate GHGs,1990-01-01,Trinidad and Tobago,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,1990,1990-01-01,0.34,9.93,5.12,-1.5,,,14.51,16.01,0.62
Tunisia,Aggregate GHGs,1994-01-01,Tunisia,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2000,1994-01-01,6.02,15.25,2.84,-1.77,,,23.37,25.14,1.03
Tunisia,Aggregate GHGs,2000-01-01,Tunisia,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2000,2000-01-01,7.64,20.76,3.95,-2.14,,,32.1,34.24,1.88
Turkey,Aggregate GHGs,1990-01-01,Turkey,UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,1990-01-01,45.68,139.6,22.84,-55.76,,,163.44,219.2,11.08
Turkey,Aggregate GHGs,1991-01-01,Turkey,UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,1991-01-01,46.55,143.99,24.74,-56.73,,,169.85,226.58,11.31
Turkey,Aggregate GHGs,1992-01-01,Turkey,UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,1992-01-01,46.59,150.34,24.35,-56.86,,,175.94,232.8,11.52
Turkey,Aggregate GHGs,1993-01-01,Turkey,UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,1993-01-01,47.03,156.83,24.53,-56.06,,,184.09,240.15,11.76
Turkey,Aggregate GHGs,1994-01-01,Turkey,UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,1994-01-01,44.55,153.35,24.2,-57.45,,,176.67,234.13,12.02
Turkey,Aggregate GHGs,1995-01-01,Turkey,UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,1995-01-01,43.67,166.32,25.25,-57.4,,,190.19,247.58,12.35
Turkey,Aggregate GHGs,1996-01-01,Turkey,UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,1996-01-01,44.37,184.02,26.19,-57.72,,,209.51,267.23,12.65
Turkey,Aggregate GHGs,1997-01-01,Turkey,UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,1997-01-01,42.24,196.18,27.03,-61.69,,,216.91,278.61,13.16
Turkey,Aggregate GHGs,1998-01-01,Turkey,UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,1998-01-01,43.59,195.86,27.37,-62.63,,,217.66,280.29,13.46
Turkey,Aggregate GHGs,1999-01-01,Turkey,UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,1999-01-01,44.19,193.82,25.83,-64.04,,,213.72,277.76,13.92
Turkey,Aggregate GHGs,2000-01-01,Turkey,UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,2000-01-01,42.26,216.05,26.23,-61.56,,,237.33,298.89,14.35
Turkey,Aggregate GHGs,2001-01-01,Turkey,UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,2001-01-01,39.8,199.23,25.9,-64.72,,,215.69,280.41,15.48
Turkey,Aggregate GHGs,2002-01-01,Turkey,UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,2002-01-01,37.45,205.83,26.87,-72.49,,,213.59,286.07,15.92
Turkey,Aggregate GHGs,2003-01-01,Turkey,UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,2003-01-01,40.87,220.3,28.21,-74.55,,,231.05,305.6,16.22
Turkey,Aggregate GHGs,2004-01-01,Turkey,UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,2004-01-01,41.4,226.14,30.77,-73.69,,,241.26,314.95,16.64
Turkey,Aggregate GHGs,2005-01-01,Turkey,UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,2005-01-01,42.31,243.96,33.63,-74.69,,,262.52,337.21,17.31
Turkey,Aggregate GHGs,2006-01-01,Turkey,UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,2006-01-01,43.49,259.96,36.67,-74.72,,,283.44,358.15,18.03
Turkey,Aggregate GHGs,2007-01-01,Turkey,UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,2007-01-01,43.18,290.77,39.18,-74.44,,,316.99,391.42,18.3
Turkey,Aggregate GHGs,2008-01-01,Turkey,UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,2008-01-01,41.04,287.28,40.92,-69.21,,,318.38,387.59,18.35
Turkey,Aggregate GHGs,2009-01-01,Turkey,UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,2009-01-01,41.7,292.5,42.47,-72.85,,,322.67,395.52,18.85
Turkey,Aggregate GHGs,2010-01-01,Turkey,UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,2010-01-01,43.98,287.05,48.11,-73.49,,,325.17,398.66,19.53
Turkey,Aggregate GHGs,2011-01-01,Turkey,UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,2011-01-01,46.4,308.67,52.75,-77.11,,,350.46,427.57,19.76
Turkey,Aggregate GHGs,2012-01-01,Turkey,UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,2012-01-01,52.08,320.49,55.01,-74.4,,,372.53,446.94,19.35
Turkey,Aggregate GHGs,2013-01-01,Turkey,UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,2013-01-01,55.21,307.52,58.06,-76.48,,,362.49,438.97,18.17
Turkey,Aggregate GHGs,2014-01-01,Turkey,UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,2014-01-01,55.51,325.77,58.52,-77.51,,,380.45,457.96,18.17
Turkey,Aggregate GHGs,2015-01-01,Turkey,UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,2015-01-01,55.43,340.91,57.04,-97.21,,,374.98,472.19,18.82
Turkey,Aggregate GHGs,2016-01-01,Turkey,UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,2016-01-01,58.18,359.67,62.18,-95.93,,,402.54,498.47,18.44
Turkey,Aggregate GHGs,2017-01-01,Turkey,UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,2017-01-01,62.54,379.9,66.45,-99.91,,,426.35,526.25,17.36
Turkmenistan,Aggregate GHGs,2004-01-01,Turkmenistan,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2004,2004-01-01,,,,-0.83,,,,,
Turkmenistan,Aggregate GHGs,1994-01-01,Turkmenistan,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2010,1994-01-01,2.87,30.86,0.85,,,,34.9,34.9,0.32
Turkmenistan,Aggregate GHGs,2000-01-01,Turkmenistan,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2010,2000-01-01,3.21,46.21,0.81,,,,50.32,50.32,0.08
Turkmenistan,Aggregate GHGs,2004-01-01,Turkmenistan,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2010,2004-01-01,6.81,52.51,15.58,,,,74.58,75.41,0.51
Turkmenistan,Aggregate GHGs,2010-01-01,Turkmenistan,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2010,2010-01-01,8.25,56.47,1.26,,,,66.37,66.37,0.38
Tuvalu,Aggregate GHGs,1994-01-01,Tuvalu,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2014,1994-01-01,0.0,0.0,,,,,0.01,0.01,
Tuvalu,Aggregate GHGs,2014-01-01,Tuvalu,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2014,2014-01-01,0.01,0.01,,0.0,,,0.02,0.02,0.0
Uganda,Aggregate GHGs,1994-01-01,Uganda,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2000,1994-01-01,37.5,3.91,0.04,8.25,,,49.8,41.55,0.1
Uganda,Aggregate GHGs,2000-01-01,Uganda,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2000,2000-01-01,21.81,4.9,0.16,10.49,,,38.05,27.56,0.69
Ukraine,Aggregate GHGs,1990-01-01,Ukraine,UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,1990-01-01,83.37,725.32,117.99,-59.29,,,879.31,938.6,11.92
Ukraine,Aggregate GHGs,1991-01-01,Ukraine,UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,1991-01-01,77.76,661.62,101.08,-63.6,,,788.79,852.38,11.93
Ukraine,Aggregate GHGs,1992-01-01,Ukraine,UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,1992-01-01,72.62,615.8,97.22,-60.65,,,736.85,797.51,11.86
Ukraine,Aggregate GHGs,1993-01-01,Ukraine,UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,1993-01-01,69.33,547.05,79.17,-53.66,,,653.68,707.34,11.8
